"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN DERECHOS HUMANOS Y EDUCACION PARA LA PAZ","38","10","48"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN FORMACIÓN PARA LA DOCENCIA UNIVERSITARIA","25","19","44"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN METODOS Y TECNICAS DE INVESTIGACION  SOCIAL","15","6","21"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN TRADUCCION INGLES\/ESPAÑOL - ESPAÑOL\/INGLES","13","5","18"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN ENERGÍAS RENOVABLES Y MEDIO AMBIENTE","3","11","14"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN FORMULACIÓN, EVALUACIÓN Y GESTIÓN DE LA IMPLEMENTACIÓN DE PROYECTOS","6","12","18"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN INGENIERÍA ESTRUCTURAL","3","11","14"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN CIENCIA POLÍTICA Y GESTIÓN PÚBLICA","1","1","2"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DERECHO ADMINISTRATIVO Y POLÍTICAS PÚBLICAS","1","0","1"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DERECHO PENAL ECONÓMICO","0","7","7"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DERECHO PRIVADO Y PROCESAL","0","2","2"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN ESTUDIOS DE GÉNERO","1","0","1"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN GERENCIA DE PROYECTOS SOCIALES Y PLANIFICACION PARA EL DESARROLLO","60","23","83"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA JUDICIAL","1","0","1"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN ENFERMERÍA CON ESPECIALIDAD EN CUIDADOS CRÍTICOS EN UCI","34","10","44"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN EPIDEMIOLOGIA - SEMIPRESENCIAL","19","12","31"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN GESTION HOSPITALARIA","32","22","54"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN PSICOLOGÍA CLÍNICA DE LA COMUNIDAD","14","3","17"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN SALUD PUBLICA","37","18","55"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN MICROBIOLOGIA E INOCUIDAD DE ALIMENTOS","8","3","11"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","51","64","115"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRIA EN CONSULTORIA EMPRESARIAL","5","1","6"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRÍA EN DESARROLLO LOCAL SOSTENIBLE","7","3","10"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRIA EN METODOS Y TECNICAS DE INVESTIGACION SOCIAL","33","23","56"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRIA EN PROFESIONALIZACION DE LA DOCENCIA SUPERIOR","0","0","0"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRÍA EN SALUD PÚBLICA","18","8","26"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","MAESTRÍA","MAESTRIA EN DESARROLLO LOCAL SOSTENIBLE","4","4","8"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN FINANCIERA","6","12","18"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","MAESTRÍA","MAESTRÍA EN FORMACIÓN PARA LA DOCENCIA UNIVERSITARIA","28","34","62"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","7","12","19"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN SERVICIOS INTEGRALES EN SALUD SEXUAL Y REPRODUCTIVA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN GESTION AMBIENTAL","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN METODOS Y TECNICAS DE INVESTIGACION SOCIAL","7","6","13"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN PROFESIONALIZACION DE LA DOCENCIA SUPERIOR","13","8","21"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN SALUD PÚBLICA","0","0","0"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","13","13","26"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN ATENCIÓN INTEGRAL DE LA PRIMERA INFANCIA","0","0","0"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN CIENCIAS POLÍTICAS","3","12","15"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN DERECHO CONSTITUCIONAL Y ADMINISTRATIVO","0","0","0"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN DERECHO DE FAMILIA, NIÑEZ Y ADOLESCENCIA","9","7","16"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN DERECHO PENAL","14","11","25"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN DIRECCION DE EMPRESAS","17","14","31"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN DOCENCIA UNIVERSITARIA","32","17","49"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN ECONOMÍA Y NEGOCIOS","3","3","6"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN MARKETING ESTRATÉGICO","11","10","21"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRIA EN MERCADEO","0","0","0"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN PSICOLOGIA CLINICA","18","3","21"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","MAESTRÍA","MAESTRÍA EN NEUROPSICOLOGÍA DEL APRENDIZAJE","11","5","16"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","28","5","33"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DOCENCIA UNIVERSITARIA EN ENTORNOS VIRTUALES","32","19","51"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN PREVENCIÓN DE LA VIOLENCIA EN LA FAMILIA","23","7","30"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","6","6","12"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","MAESTRÍA","MAESTRÍA EN DOCENCIA UNIVERSITARIA EN ENTORNOS VIRTUALES","25","16","41"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","42","13","55"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN DOCENCIA UNIVERSITARIA EN ENTORNOS VIRTUALES","56","24","80"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","0","0","0"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","MAESTRÍA","MAESTRÍA EN DOCENCIA UNIVERSITARIA EN ENTORNOS VIRTUALES","14","10","24"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN ARQUITECTURA DE SOFTWARE","8","22","30"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN DIRECCIÓN DE MARKETING","16","12","28"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN POLÍTICAS PARA LA PREVENCIÓN DE LA VIOLENCIA JUVENIL EN CULTURA DE PAZ","14","7","21"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN CIENCIAS SOCIALES","3","5","8"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN EDUCACIÓN","6","4","10"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN GESTIÓN DEL CURRÍCULUM, DIDÁCTICA Y EVALUACIÓN POR COMPETENCIAS","27","12","39"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN LA ENSEÑANZA DE LENGUAS EXTRANJERAS","25","11","36"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN TEOLOGÍA","0","4","4"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN GERENCIA DE MANTENIMIENTO INDUSTRIAL","4","30","34"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN GESTIÓN DE LA CALIDAD","20","19","39"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN GESTIÓN ENERGÉTICA Y DISEÑO AMBIENTAL","4","23","27"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","MAESTRÍA","MAESTRÍA EN SEGURIDAD Y GESTIÓN DE RIESGOS INFORMÁTICOS","9","45","54"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRIA EN ADMINISTRACIÓN DE EMPRESAS","0","9","9"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRIA EN COMUNICACION ORGANIZACIONAL","0","0","0"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRÍA EN DERECHO ADMINISTRATIVO","7","33","40"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRÍA EN DERECHO CONSTITUCIONAL","1","8","9"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRÍA EN DIRECCIÓN ESTRATÉGICA DE RECURSOS HUMANOS","0","0","0"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRIA EN FINANZAS EMPRESARIALES","2","23","25"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRÍA EN GERENCIA DE PROYECTOS","11","10","21"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRIA EN GERENCIA PUBLICA Y SOCIAL","0","0","0"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRIA EN NEGOCIOS INTERNACIONALES","2","2","4"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","MAESTRÍA","MAESTRIA EN PSICOLOGIA CLINICA","1","10","11"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ADMINISTRACION DE RECURSOS HUMANOS","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ADMINISTRACION DE RECURSOS HUMANOS - SEMIPRESENCIAL","36","14","50"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DERECHO CORPORATIVO","73","56","129"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DERECHO DE FAMILIA","69","33","102"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN DIRECCIÓN ESTRATÉGICA DEL TALENTO HUMANO","58","15","73"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN DOCENCIA UNIVERSITARIA","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ENFERMERIA DE CUIDADOS INTENSIVOS","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN EPIDEMIOLOGIA","56","30","86"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN METODOLOGIA DE LA INVESTIGACION CIENTIFICA","28","24","52"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN METODOLOGIA DE LA INVESTIGACION CIENTIFICA - SEMIPRESENCIAL","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN SALUD PUBLICA","129","58","187"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN SALUD FAMILIAR","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ADMINISTRACION DE NEGOCIOS ESPECIALIDAD EN COMERCIO ELECTRONICO  - SEMIPRESENCIAL","20","24","44"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","17","10","27"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN AUDITORÍA","18","16","34"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ENTORNOS VIRTUALES DE APRENDIZAJE- NO PRESENCIAL","23","17","40"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN GESTION ESTRATEGICA DE MARKETING","13","6","19"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN GESTION Y DESARROLLO DEL TALENTO HUMANO","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN INFORMÁTICA APLICADA A REDES","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN LOGISTICA","30","39","69"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN DOCENCIA UNIVERSITARIA ( NO ESCALAFONABLE)","18","22","40"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN FINANZAS EMPRESARIALES","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","MAESTRÍA","MAESTRÍA EN DOCENCIA UNIVERSITARIA","17","15","32"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRÍA EN DERECHO PROCESAL CIVIL Y MERCANTIL","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","SANTA ANA","SANTA ANA","MAESTRÍA","MAESTRIA EN DOCENCIA UNIVERSITARIA ( NO ESCALAFONABLE)","13","13","26"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","MAESTRÍA","MAESTRIA EN DOCENCIA UNIVERSITARIA ( NO ESCALAFONABLE)","16","12","28"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN GERENCIA DEL TALENTO HUMANO","45","19","64"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN ADMINISTRACIÓN DE LA EDUCACIÓN","62","31","93"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN ATENCIÓN INTEGRAL DE LA PRIMERA INFANCIA","27","14","41"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN INTELIGENCIA DE NEGOCIOS","0","0","0"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA  EN SALUD PÚBLICA Y GESTIÓN DE RIESGOS DE DESASTRES","0","0","0"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN CIENCIAS FORENSES","0","0","0"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ADMINISTRACION DE NEGOCIOS","70","71","141"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRIA EN ADMINISTRACION FINANCIERA","64","62","126"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN BANCA Y FINANZAS","116","76","192"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","MAESTRÍA","MAESTRÍA EN COMPUTACIÓN CON ÉNFASIS EN SISTEMAS DE INFORMACIÓN","0","0","0"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","PRIVADO","LA LIBERTAD","SANTA TECLA","PROFESORADO","PROFESORADO EN EDUCACION  BASICA  PARA PRIMERO Y SEGUNDO CICLOS","17","4","21"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","PRIVADO","LA LIBERTAD","SANTA TECLA","PROFESORADO","PROFESORADO EN EDUCACIÓN FÍSICA Y DEPORTES","4","24","28"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","PRIVADO","LA LIBERTAD","SANTA TECLA","PROFESORADO","PROFESORADO EN EDUCACIÓN INICIAL Y PARVULARIA","33","0","33"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","PRIVADO","LA LIBERTAD","SANTA TECLA","PROFESORADO","PROFESORADO EN LA ENSENANZA DEL IDIOMA INGLES","14","6","20"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","PRIVADO","LA LIBERTAD","SANTA TECLA","PROFESORADO","PROFESORADO EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","5","4","9"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","SAN MIGUEL","SAN MIGUEL","PROFESORADO","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","39","27","66"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","SAN MIGUEL","SAN MIGUEL","PROFESORADO","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","64","22","86"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","SAN MIGUEL","SAN MIGUEL","PROFESORADO","PROFESORADO EN MATEMÁTICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","21","17","38"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","PRIVADO","USULUTÁN","USULUTÁN","PROFESORADO","PROFESORADO EN IDIOMA INGLÉS PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","PRIVADO","USULUTÁN","USULUTÁN","PROFESORADO","PROFESORADO EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","PRIVADO","USULUTÁN","USULUTÁN","PROFESORADO","PROFESORADO EN MATEMÁTICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","0","0","0"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","PROFESORADO","PROFESORADO EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS ( A DISTANCIA )","0","0","0"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","PROFESORADO","PROFESORADO EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","12","9","21"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","PROFESORADO","PROFESORADO EN TEOLOGIA","16","2","18"
