"MINISTERIO DE EDUCACIÓN, CIENCIA Y TECNOLOGÍA","","","","","","","",""
"DIRECCIÓN NACIONAL DE EDUCACIÓN SUPERIOR","","","","","","","",""
"DEPARTAMENTO DE GESTIÓN DE LA INFORMACIÓN Y ESTADÍSTICAS","","","","","","","",""
"","","","","","","","",""
"POBLACIÓN GRADUADA EN EDUCACIÓN SUPERIOR. EL SALVADOR  AÑO 2023","","","","","","","",""
"","","","","","","","",""
"FUENTE: Dirección Nacional de Educación Superior. Reporte 2023 SNIEES","","","","","","","",""
"INSTITUCIÓN DE EDUCACIÓN SUPERIOR","SECTOR","DEPARTAMENTO","MUNICIPIO","GRADO ACADÉMICO","CARRERA","FEMENINO","MASCULINO","TOTAL"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADEO INTERNACIONAL- NO PRESENCIAL","7","20","27"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ENSEÑANZA DE LAS CIENCIAS NATURALES","8","9","17"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ENSEÑANZA DEL INGLÉS","4","11","15"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","54","34","88"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN BIOLOGIA","7","12","19"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN EN LA ESPECIALIDAD DE PRIMERO Y SEGUNDO CICLO DE EDUCACIÓN BÁSICA","59","19","78"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CIENCIAS DEL LENGUAJE Y LITERATURA","33","14","47"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","62","36","98"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CIENCIAS QUÍMICAS","2","10","12"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","36","30","66"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN EDUCACIÓN ESPECIALIDAD ADMINISTRACIÓN ESCOLAR","85","35","120"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN EDUCACIÓN ESPECIALIDAD EN LENGUAJE Y LITERATURA","9","2","11"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN EDUCACIÓN ESPECIALIDAD PRIMERO Y SEGUNDO CICLO DE EDUCACIÓN BÁSICA","25","2","27"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN EDUCACIÓN, ESPECIALIDAD EN MATEMÁTICA","9","17","26"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN ESTADISTICA","3","5","8"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN GEOFÍSICA","2","6","8"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN IDIOMA INGLES, OPCION ENSEÑANZA","68","54","122"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","74","27","101"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","SANTA ANA","SANTA ANA","LICENCIATURA","LICENCIATURA EN SOCIOLOGIA","6","7","13"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","8","15","23"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","17","17","34"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN EDUCACIÓN, ESPECIALIDAD ADMINISTRACIÓN ESCOLAR","14","28","42"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN EDUCACIÓN, ESPECIALIDAD MATEMÁTICA","5","8","13"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN EDUCACIÓN, ESPECIALIDAD PRIMERO Y SEGUNDO CICLO DE EDUCACIÓN BÁSICA","1","5","6"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","SAN VICENTE","SAN VICENTE","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","15","47","62"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","16","21","37"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN BIOLOGIA","1","1","2"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN CIENCIAS QUIMICAS","3","3","6"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","5","13","18"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN FISICA","4","0","4"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN LENGUAS MODERNAS: ESPECIALIDAD EN FRANCÉS E INGLES","9","26","35"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN MATEMATICA","5","9","14"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN MERCADEO INTERNACIONAL","6","27","33"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN EDUCACIÓN, ESPECIALIDAD ADMINISTRACIÓN ESCOLAR","66","109","175"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","35","26","61"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","3","8","11"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","43","26","69"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN COMUNICACIONES","26","7","33"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","23","13","36"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN EDUCACIÓN FÍSICA Y DEPORTES","2","15","17"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN ENFERMERÍA","32","7","39"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN IDIOMA INGLES","41","24","65"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN MEDICINA VETERINARIA","19","27","46"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","29","19","48"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","49","10","59"
"UNIVERSIDAD DE ORIENTE","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","26","0","26"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","43","16","59"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS NATURALES","4","4","8"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION BASICA PARA PRIMERO Y  SEGUNDO CICLOS","21","8","29"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN LENGUAJE Y LITERATURA","8","4","12"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION, CON ESPECIALIDAD EN MATEMATICA","12","8","20"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","15","16","31"
"UNIVERSIDAD DE SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","17","10","27"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","24","14","38"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","4","4","8"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN COMPUTACION GERENCIAL","6","21","27"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","16","16","32"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ENFERMERÍA","132","19","151"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN LABORATORIO CLINICO","106","24","130"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADEO ESTRATÉGICO","23","10","33"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN RADIOLOGIA E IMAGENES","48","23","71"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN RELACIONES PUBLICAS","14","1","15"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TRABAJO SOCIAL","29","4","33"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN GESTIÓN DEL TURISMO","16","3","19"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN  TRABAJO SOCIAL","20","9","29"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","42","23","65"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","24","22","46"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN COMPUTACION GERENCIAL","0","2","2"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","17","9","26"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN ENFERMERÍA","20","2","22"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN MERCADEO ESTRATÉGICO","15","2","17"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN NUTRICION","25","3","28"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN RELACIONES PUBLICAS","18","2","20"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","CHALATENANGO","CHALATENANGO","LICENCIATURA","LICENCIATURA EN GESTIÓN DEL TURISMO","7","4","11"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN  TRABAJO SOCIAL","22","8","30"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","5","5","10"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","7","1","8"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN COMPUTACION GERENCIAL","5","6","11"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN COMUNICACIONES","10","9","19"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN ENFERMERÍA","55","8","63"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN LABORATORIO CLINICO","91","23","114"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN MERCADEO ESTRATÉGICO","10","2","12"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","SAN MIGUEL","SAN MIGUEL","LICENCIATURA","LICENCIATURA EN GESTIÓN DEL TURISMO","15","5","20"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","10","2","12"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN COMPUTACION GERENCIAL","5","12","17"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN COMUNICACIONES","18","16","34"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN CONTADURÍA PÚBLICA","8","1","9"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN ENFERMERÍA","49","13","62"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN MERCADEO ESTRATÉGICO","25","8","33"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","SONSONATE","SONSONATE","LICENCIATURA","LICENCIATURA EN GESTIÓN DEL TURISMO","15","4","19"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","39","24","63"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","61","35","96"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","17","14","31"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN DISEÑO GRAFICO","78","58","136"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN DISEÑO INDUSTRIAL Y DE PRODUCTOS","22","14","36"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN IDIOMAS CON ESPECIALIDAD EN LA ADQUISICION DE LENGUAS EXTRANJERAS","31","26","57"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN IDIOMAS, CON ESPECIALIDAD EN TURISMO","99","29","128"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN MARKETING","48","22","70"
"UNIVERSIDAD DON BOSCO","PRIVADO","SAN SALVADOR","SOYAPANGO","LICENCIATURA","LICENCIATURA EN TEOLOGIA PASTORAL","0","6","6"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","23","18","41"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","81","38","119"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","35","22","57"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","3","1","4"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN DISEÑO DEL PRODUCTO, ARTESANAL","7","0","7"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN DISEÑO GRAFICO","15","8","23"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN ECONOMIA EMPRESARIAL","8","5","13"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN ENFERMERIA","6","2","8"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN FINANZAS EMPRESARIALES","6","7","13"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","45","16","61"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","47","12","59"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN RELACIONES INTERNACIONALES","10","1","11"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN TECNOLOGIAS DE LA INFORMACIÓN","0","12","12"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","LA LIBERTAD","ANTIGUO CUSCATLÁN","LICENCIATURA","LICENCIATURA EN TURISMO","14","2","16"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","14","13","27"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","13","9","22"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","0","2","2"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ENFERMERIA","23","36","59"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN MERCADOTECNIA","22","7","29"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN NUTRICION Y DIETETICA","41","10","51"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN PSICOLOGIA","33","7","40"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN RELACIONES PUBLICAS CON ESPECIALIDAD EN MARKETING","44","16","60"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN RELACIONES Y NEGOCIOS INTERNACIONALES","127","55","182"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TRADUCCION E INTERPRETACION DEL IDIOMA INGLES","21","4","25"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN TEOLOGÍA","1","2","3"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA  EN SISTEMAS DE COMPUTACION ADMINISTRATIVA","4","1","5"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","41","40","81"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","11","26","37"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS -NO PRESENCIAL","6","16","22"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN ANIMACION DIGITAL Y VIDEOJUEGOS","13","9","22"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","1","1"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CIENCIAS JURIDICAS","17","25","42"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN COMUNICACIÓN CORPORATIVA","11","23","34"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN CONTADURIA PUBLICA","9","17","26"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","SAN SALVADOR","SAN SALVADOR","LICENCIATURA","LICENCIATURA EN DISEÑO DE MODAS","3","12","15"
