"MINISTERIO DE EDUCACIÓN, CIENCIA Y TECNOLOGÍA
DIRECCIÓN NACIONAL DE EDUCACIÓN SUPERIOR
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN MERCADEO INTERNACIONAL- NO PRESENCIAL","1168","535","1703"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADEO NO PRESENCIAL","325","175","500"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Licenciatura","LICENCIATURA EN MERCADEO Y NEGOCIOS INTERNACIONALES","379","194","573"
"UNIVERSIDAD CATOLICA DE EL SALVADOR ","Cabañas-Regional","Privado","Cabañas","Licenciatura","LICENCIATURA EN MERCADEO Y NEGOCIOS INTERNACIONALES","71","34","105"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN MERCADOTECNIA","152","117","269"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Licenciatura","LICENCIATURA EN MERCADOTECNIA","39","12","51"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN MERCADOTECNIA","138","63","201"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA","362","215","577"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN MERCADOTECNIA","247","144","391"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA","104","59","163"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA","90","48","138"
"UNIVERSIDAD MODULAR ABIERTA","San Miguel-Regional ","Privado","San Miguel","Licenciatura","LICENCIATURA EN MERCADOTECNIA","27","17","44"
"UNIVERSIDAD MODULAR ABIERTA","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN MERCADOTECNIA","81","55","136"
"UNIVERSIDAD MODULAR ABIERTA","Sonsonate-Regional ","Privado","Sonsonate","Licenciatura","LICENCIATURA EN MERCADOTECNIA","54","14","68"
"UNIVERSIDAD PANAMERICANA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA","13","9","22"
"UNIVERSIDAD PANAMERICANA","Ahuachapan-Regional","Privado","Ahuachapán","Licenciatura","LICENCIATURA EN MERCADOTECNIA","67","37","104"
"UNIVERSIDAD PANAMERICANA","San Vicente-Regional ","Privado","San Vicente","Licenciatura","LICENCIATURA EN MERCADOTECNIA","45","18","63"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA","23","11","34"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA Y PUBLICIDAD","362","171","533"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN MERCADOTECNIA Y PUBLICIDAD","9","5","14"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN MERCADOTECNIA Y PUBLICIDAD (NO PRESENCIAL)","106","50","156"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN MÚSICA","36","76","112"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN NEGOCIOS INTERNACIONALES","251","148","399"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN NUTRICION","186","52","238"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Chalatenango- Regional ","Privado","Chalatenango","Licenciatura","LICENCIATURA EN NUTRICION","93","12","105"
"UNIVERSIDAD AUTONOMA DE SANTA ANA","Santa Ana-Central","Privado","Santa Ana","Licenciatura","LICENCIATURA EN NUTRICIÓN","89","21","110"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN NUTRICIÓN","178","48","226"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Miguel-Regional ","Privado","San Miguel","Licenciatura","LICENCIATURA EN NUTRICIÓN","110","23","133"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Sonsonate-Regional ","Privado","Sonsonate","Licenciatura","LICENCIATURA EN NUTRICIÓN","71","15","86"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN NUTRICION Y DIETETICA","311","103","414"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Licenciatura","LICENCIATURA EN NUTRICIÓN Y DIETÉTICA","34","7","41"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN OPTOMETRIA","93","52","145"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN ORIENTACION PROFESIONAL","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN PERIODISMO","458","339","797"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PERIODISMO MULTIMEDIA- NO PRESENCIAL","6","6","12"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Licenciatura","LICENCIATURA EN PERIODISMO Y COMUNICACIÓN AUDIOVISUAL","155","99","254"
"UNIVERSIDAD LUTERANA SALVADOREÑA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGÁA","0","0","0"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN PSICOLOGIA","185","54","239"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN PSICOLOGIA","515","141","656"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGIA","941","330","1271"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Licenciatura","LICENCIATURA EN PSICOLOGIA","540","206","746"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN PSICOLOGIA","223","60","283"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN PSICOLOGIA","251","67","318"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGIA","258","87","345"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGIA","307","79","386"
"UNIVERSIDAD MODULAR ABIERTA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGIA","286","100","386"
"UNIVERSIDAD MODULAR ABIERTA","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN PSICOLOGIA","275","67","342"
"UNIVERSIDAD MODULAR ABIERTA","Sonsonate-Regional ","Privado","Sonsonate","Licenciatura","LICENCIATURA EN PSICOLOGIA","260","86","346"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGIA","483","141","624"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGIA","1149","437","1586"
"UNIVERSIDAD MODULAR ABIERTA","San Miguel-Regional ","Privado","San Miguel","Licenciatura","LICENCIATURA EN PSICOLOGÍA","120","71","191"
"INSTITUTO ESPECIALIZADO DE PROFESIONALES DE LA SALUD DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PSICOLOGÍA DE LA SALUD","11","2","13"
"INSTITUTO ESPECIALIZADO DE PROFESIONALES DE LA SALUD","San Miguel- Regional ","Privado","San Miguel","Licenciatura","LICENCIATURA EN PSICOLOGÍA DE LA SALUD","3","2","5"
"INSTITUTO ESPECIALIZADO DE PROFESIONALES DE LA SALUD","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN PSICOLOGÍA DE LA SALUD","12","2","14"
"UNIVERSIDAD NUEVA SAN SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN PUBLICIDAD Y RELACIONES PUBLICAS","50","16","66"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN QUIMICA Y FARMACIA","585","325","910"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Licenciatura","LICENCIATURA EN QUIMICA Y FARMACIA","85","46","131"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Licenciatura","LICENCIATURA EN QUIMICA Y FARMACIA","92","45","137"
"UNIVERSIDAD NUEVA SAN SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN QUIMICA Y FARMACIA","73","34","107"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN QUIMICA Y FARMACIA","135","46","181"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN RADIOLOGIA E IMAGENES","163","93","256"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN RADIOLOGIA E IMAGENES","436","220","656"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN RELACIONES INTERNACIONALES","1110","494","1604"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN RELACIONES INTERNACIONALES","218","82","300"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN RELACIONES INTERNACIONALES","417","181","598"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN RELACIONES INTERNACIONALES","49","15","64"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Licenciatura","LICENCIATURA EN RELACIONES INTERNACIONALES Y COMERCIO EXTERIOR","47","19","66"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN RELACIONES PUBLICAS","116","39","155"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Chalatenango- Regional ","Privado","Chalatenango","Licenciatura","LICENCIATURA EN RELACIONES PUBLICAS","70","24","94"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN RELACIONES PUBLICAS CON ESPECIALIDAD EN MARKETING","300","152","452"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN RELACIONES PUBLICAS Y COMUNICACIONES","221","112","333"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN RELACIONES PUBLICAS Y COMUNICACIONES","17","6","23"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN RELACIONES Y NEGOCIOS INTERNACIONALES","362","163","525"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN RELACIONES Y NEGOCIOS INTERNACIONALES","71","32","103"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN RELACIONES Y NEGOCIOS INTERNACIONALES","509","272","781"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN SALUD MATERNO INFANTIL","278","12","290"
"UNIVERSIDAD FRANCISCO GAVIDIA","Santa Ana-Regional ","Privado","Santa Ana","Licenciatura","LICENCIATURA EN SISTEMAS DE COMPUTACION ADMINISTRATIVA","1","3","4"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN SISTEMAS DE COMPUTACIÓN ADMINISTRATIVA-NO PRESENCIAL","12","28","40"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN SISTEMAS INFORMÁTICOS","11","79","90"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Licenciatura","LICENCIATURA EN SISTEMAS INFORMÁTICOS ADMINISTRATIVOS","17","51","68"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN SOCIOLOGIA","78","69","147"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Licenciatura","LICENCIATURA EN SOCIOLOGIA","46","42","88"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Licenciatura","LICENCIATURA EN SOCIOLOGIA","34","34","68"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN SOCIOLOGIA","0","0","0"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN TECNOLOGIAS DE LA INFORMACIÓN","15","69","84"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN TEOLOGIA","7","74","81"
"UNIVERSIDAD LUTERANA SALVADOREÑA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TEOLOGIA","18","18","36"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TEOLOGÍA","10","46","56"
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TEOLOGÍA CON ESPECIALIDAD EN MINISTERIO PASTORAL","11","26","37"
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TEOLOGIA ESPECIALIDAD EN MISIONOLOGIA","18","61","79"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TEOLOGIA PASTORAL","4","35","39"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","434","111","545"
"UNIVERSIDAD DE EL SALVADOR","San Vicente-Regional","Público","San Vicente","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","270","103","373"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","201","26","227"
"UNIVERSIDAD LUTERANA SALVADOREÑA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","276","82","358"
"UNIVERSIDAD LUTERANA SALVADOREÑA","Cabañas-Regional ","Privado","Cabañas","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","72","28","100"
"UNIVERSIDAD PANAMERICANA","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","41","8","49"
"UNIVERSIDAD PANAMERICANA","Ahuachapan-Regional","Privado","Ahuachapán","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","125","54","179"
"UNIVERSIDAD PANAMERICANA","San Vicente-Regional ","Privado","San Vicente","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","84","20","104"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","233","41","274"
"UNIVERSIDAD NUEVA SAN SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL CON ÉNFASIS EN DESARROLLO HUMANO","35","4","39"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TRADUCCION E INTERPRETACION DEL IDIOMA INGLES","170","68","238"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Licenciatura","LICENCIATURA EN TURISMO","31","15","46"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Licenciatura","LICENCIATURA EN TURISMO","129","29","158"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Chalatenango- Regional ","Privado","Chalatenango","Licenciatura","LICENCIATURA EN TURISMO","33","13","46"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Miguel-Regional ","Privado","San Miguel","Licenciatura","LICENCIATURA EN TURISMO","64","17","81"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Sonsonate-Regional ","Privado","Sonsonate","Licenciatura","LICENCIATURA EN TURISMO","83","17","100"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Licenciatura","LICENCIATURA EN TURISMO","40","11","51"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA  EN GERENCIA SANITARIA DE EMERGENCIA Y DESASTRES","0","0","0"
"INSTITUTO SUPERIOR DE ECONOMIA Y ADMINISTRACION DE EMPRESAS","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRIA EN ADMINISTRACION DE EMPRESAS","66","105","171"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION DE EMPRESAS","0","0","0"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRIA EN ADMINISTRACIÓN DE EMPRESAS","1","9","10"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN ADMINISTRACIÓN DE LA EDUCACIÓN","60","44","104"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION DE NEGOCIOS","73","86","159"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION DE NEGOCIOS ESPECIALIDAD EN COMERCIO ELECTRONICO  - SEMIPRESENCIAL","16","21","37"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION DE RECURSOS HUMANOS","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION DE RECURSOS HUMANOS - SEMIPRESENCIAL","49","17","66"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","37","12","49"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Chalatenango- Regional ","Privado","Chalatenango","Maestría","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","0","0","0"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Miguel-Regional ","Privado","San Miguel","Maestría","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","44","14","58"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Sonsonate-Regional ","Privado","Sonsonate","Maestría","MAESTRÍA EN ADMINISTRACIÓN DE SERVICIOS DE SALUD","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION DEL COMERCIO INTERNACIONAL","0","0","0"
"UNIVERSIDAD AUTONOMA DE SANTA ANA","Santa Ana-Central","Privado","Santa Ana","Maestría","MAESTRÍA EN ADMINISTRACIÓN ESTRATÉGICA EN SALUD","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","45","41","86"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","34","53","87"
"UNIVERSIDAD DE EL SALVADOR","San Miguel-Regional","Público","San Miguel","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","12","14","26"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","8","11","19"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","11","13","24"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","56","61","117"
"UNIVERSIDAD DE EL SALVADOR","San Vicente-Regional","Público","San Vicente","Maestría","MAESTRÍA EN ADMINISTRACIÓN FINANCIERA","9","17","26"
"INSTITUTO ESPECIALIZADO DE NIVEL SUPERIOR ""ESCUELA MILITAR CAPITÁN GENERAL GERARDO BARRIOS""","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN ADMINISTRACION MILITAR","3","29","32"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRIA EN ADMINISTRACION PUBLICA- SEMIPRESENCIAL","42","16","58"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN AGRICULTURA SOSTENIBLE","3","4","7"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN AGRONOMIA TROPICAL SOSTENIBLE CON ENFASIS EN PROTECCION VEGETAL","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN ARQUITECTURA DE SOFTWARE","0","0","0"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN ARQUITECTURA DE SOFTWARE","9","22","31"
"UNIVERSIDAD CATOLICA DE EL SALVADOR ","Cabañas-Regional","Privado","Cabañas","Maestría","MAESTRIA EN ASESORIA EDUCATIVA","15","12","27"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Santa Ana-Central","Privado","Santa Ana","Maestría","MAESTRÍA EN ASESORÍA EDUCATIVA","33","23","56"
"UNIVERSIDAD DOCTOR ANDRES BELLO","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN ATENCIÓN A LA VIOLENCIA EN LA FAMILIA","24","2","26"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Usulutan-Regional ","Privado","Usulután","Maestría","MAESTRÍA EN ATENCIÓN INTEGRAL DE LA PRIMERA INFANCIA","0","0","0"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Maestría","MAESTRÍA EN ATENCIÓN INTEGRAL DE LA PRIMERA INFANCIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN ATENCIÓN INTEGRAL DE LA PRIMERA INFANCIA","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN AUDITORÍA","22","18","40"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN BANCA Y FINANZAS","126","94","220"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRIA EN CIENCIA POLITICA","6","13","19"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRÍA EN CIENCIAS EN GEOLOGÍA","3","16","19"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRIA EN CIENCIAS FORENSES","0","0","0"
"UNIVERSIDAD DE ORIENTE","San Miguel-Central","Privado","San Miguel","Maestría","MAESTRÍA EN CIENCIAS POLÍTICAS","2","11","13"
"UNIVERSIDAD DON BOSCO","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN CIENCIAS SOCIALES","5","2","7"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRIA EN CIENCIAS SOCIALES- SEMIPRESENCIAL","6","2","8"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRÍA EN COMPUTACIÓN","0","0","0"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","San Salvador - Central","Privado","San Salvador","Maestría","MAESTRÍA EN COMPUTACIÓN CON ÉNFASIS EN SISTEMAS DE INFORMACIÓN","1","18","19"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRIA EN COMUNICACION ORGANIZACIONAL","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRIA EN COMUNICACION SOCIAL","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","Santa Ana-Regional ","Público","Santa Ana","Maestría","MAESTRIA EN CONSULTORIA EMPRESARIAL","3","2","5"
"UNIVERSIDAD DE EL SALVADOR","San Salvador - Central","Público","San Salvador","Maestría","MAESTRÍA EN CONSULTORÍA EMPRESARIAL","41","27","68"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRÍA EN CRIMINOLOGÍA Y POLÍTICAS DE PREVENCIÓN","0","0","0"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","La Libertad - Central","Privado","La Libertad","Maestría","MAESTRÍA EN DERECHO ADMINISTRATIVO","7","17","24"
